inventory_id,hospital_id,medication_id,quantity_available,reorder_level,supplier,last_stock_update,source_file
354,2,244,552,434,Medisel Kenya,2026-06-18,pharmacy_inventory.csv
355,2,261,4375,189,Lab & Allied,2026-05-14,pharmacy_inventory.csv
356,2,237,3455,438,Lab & Allied,2026-04-19,pharmacy_inventory.csv
357,2,183,1356,475,Mission for Essential Drugs,2026-04-10,pharmacy_inventory.csv
358,2,9,2023,406,Lab & Allied,2026-05-20,pharmacy_inventory.csv
359,2,194,1669,191,Phillips Healthcare,2026-06-04,pharmacy_inventory.csv
360,2,198,344,293,Mission for Essential Drugs,2026-04-23,pharmacy_inventory.csv
361,2,271,520,425,KEMSA,2026-04-11,pharmacy_inventory.csv
362,2,239,4511,433,Surgipharm,2026-05-11,pharmacy_inventory.csv
363,2,142,4580,189,Surgipharm,2026-04-13,pharmacy_inventory.csv
364,2,281,1374,169,Harleys Limited,2026-04-04,pharmacy_inventory.csv
365,2,87,1784,112,Revital Healthcare,2026-03-31,pharmacy_inventory.csv
366,2,255,2191,138,Mission for Essential Drugs,2026-04-08,pharmacy_inventory.csv
367,2,223,4642,497,Harleys Limited,2026-04-25,pharmacy_inventory.csv
368,2,258,4794,427,Harleys Limited,2026-04-17,pharmacy_inventory.csv
369,2,256,4480,352,Surgipharm,2026-06-10,pharmacy_inventory.csv
370,2,259,2769,239,Medisel Kenya,2026-04-23,pharmacy_inventory.csv
371,2,257,3516,436,Medisel Kenya,2026-06-07,pharmacy_inventory.csv
372,2,190,1984,218,Medisel Kenya,2026-05-16,pharmacy_inventory.csv
373,2,103,127,177,Harleys Limited,2026-05-05,pharmacy_inventory.csv
374,2,40,4938,382,Surgipharm,2026-04-15,pharmacy_inventory.csv
375,2,52,1111,287,KEMSA,2026-06-11,pharmacy_inventory.csv
376,2,50,2121,282,Surgipharm,2026-05-02,pharmacy_inventory.csv
377,2,54,3816,134,Mission for Essential Drugs,2026-04-06,pharmacy_inventory.csv
378,2,10,3143,402,Medisel Kenya,2026-05-08,pharmacy_inventory.csv
379,2,228,4563,449,Mission for Essential Drugs,2026-04-22,pharmacy_inventory.csv
380,2,63,508,406,Surgipharm,2026-04-19,pharmacy_inventory.csv
381,2,112,3307,154,Phillips Healthcare,2026-04-30,pharmacy_inventory.csv
382,2,234,1067,223,Surgipharm,2026-05-01,pharmacy_inventory.csv
383,2,95,4894,196,KEMSA,2026-04-08,pharmacy_inventory.csv
384,2,275,1926,157,Phillips Healthcare,2026-05-04,pharmacy_inventory.csv
385,2,72,312,489,KEMSA,2026-04-23,pharmacy_inventory.csv
386,2,107,832,435,Revital Healthcare,2026-05-03,pharmacy_inventory.csv
387,2,172,3158,479,Lab & Allied,2026-03-30,pharmacy_inventory.csv
388,2,145,4553,413,Mission for Essential Drugs,2026-03-30,pharmacy_inventory.csv
389,2,296,1922,113,Harleys Limited,2026-04-25,pharmacy_inventory.csv
390,2,291,2176,273,Lab & Allied,2026-04-27,pharmacy_inventory.csv
391,2,120,2191,426,Surgipharm,2026-05-03,pharmacy_inventory.csv
392,2,35,3181,263,Medisel Kenya,2026-06-01,pharmacy_inventory.csv
393,2,253,3829,419,KEMSA,2026-06-24,pharmacy_inventory.csv
394,2,110,2552,192,Mission for Essential Drugs,2026-03-30,pharmacy_inventory.csv
395,2,178,1543,217,Lab & Allied,2026-05-24,pharmacy_inventory.csv
396,2,67,3319,286,Surgipharm,2026-06-03,pharmacy_inventory.csv
397,2,247,3124,417,Harleys Limited,2026-05-28,pharmacy_inventory.csv
398,2,124,1185,349,Medisel Kenya,2026-04-06,pharmacy_inventory.csv
399,2,86,2977,123,Harleys Limited,2026-03-31,pharmacy_inventory.csv
400,2,222,4220,235,Lab & Allied,2026-05-13,pharmacy_inventory.csv
401,2,246,2353,317,Phillips Healthcare,2026-04-02,pharmacy_inventory.csv
402,2,11,3070,319,Surgipharm,2026-04-09,pharmacy_inventory.csv
403,2,230,269,239,Surgipharm,2026-06-04,pharmacy_inventory.csv
404,2,274,753,237,Medisel Kenya,2026-05-09,pharmacy_inventory.csv
405,2,134,4206,110,Mission for Essential Drugs,2026-04-12,pharmacy_inventory.csv
406,2,151,4306,261,Medisel Kenya,2026-05-20,pharmacy_inventory.csv
407,2,21,3961,355,Surgipharm,2026-04-10,pharmacy_inventory.csv
408,2,66,1232,112,Phillips Healthcare,2026-05-21,pharmacy_inventory.csv
409,2,83,2446,314,Harleys Limited,2026-05-11,pharmacy_inventory.csv
410,2,252,3666,227,Medisel Kenya,2026-04-19,pharmacy_inventory.csv
411,2,81,4234,244,Harleys Limited,2026-04-13,pharmacy_inventory.csv
412,2,284,1077,364,Revital Healthcare,2026-04-11,pharmacy_inventory.csv
413,2,128,2234,362,Mission for Essential Drugs,2026-04-08,pharmacy_inventory.csv
414,2,235,1388,295,Phillips Healthcare,2026-05-11,pharmacy_inventory.csv
415,2,185,264,207,Harleys Limited,2026-05-20,pharmacy_inventory.csv
416,2,105,868,449,Medisel Kenya,2026-05-11,pharmacy_inventory.csv
417,2,177,2523,370,KEMSA,2026-06-20,pharmacy_inventory.csv
418,2,109,59,475,Medisel Kenya,2026-05-18,pharmacy_inventory.csv
419,2,176,1551,112,Revital Healthcare,2026-03-30,pharmacy_inventory.csv
420,2,111,803,309,Phillips Healthcare,2026-05-03,pharmacy_inventory.csv
421,2,76,360,342,KEMSA,2026-06-14,pharmacy_inventory.csv
422,2,88,3407,195,Revital Healthcare,2026-04-25,pharmacy_inventory.csv
423,2,203,747,178,Mission for Essential Drugs,2026-06-23,pharmacy_inventory.csv
424,3,167,2941,394,Lab & Allied,2026-06-25,pharmacy_inventory.csv
425,3,127,2364,142,KEMSA,2026-04-24,pharmacy_inventory.csv
426,3,42,4966,411,Phillips Healthcare,2026-06-13,pharmacy_inventory.csv
427,3,25,3963,443,Phillips Healthcare,2026-04-06,pharmacy_inventory.csv
428,3,37,4023,165,Phillips Healthcare,2026-04-13,pharmacy_inventory.csv
429,3,197,771,460,KEMSA,2026-06-12,pharmacy_inventory.csv
430,3,41,3319,345,Mission for Essential Drugs,2026-05-27,pharmacy_inventory.csv
431,3,158,1565,276,Revital Healthcare,2026-06-08,pharmacy_inventory.csv
432,3,39,4865,275,KEMSA,2026-06-12,pharmacy_inventory.csv
433,3,98,4409,118,Surgipharm,2026-06-05,pharmacy_inventory.csv
434,3,56,3567,361,Lab & Allied,2026-06-15,pharmacy_inventory.csv
435,3,57,94,175,Surgipharm,2026-05-24,pharmacy_inventory.csv
436,3,289,244,147,Lab & Allied,2026-05-25,pharmacy_inventory.csv
437,3,225,2117,119,Lab & Allied,2026-04-24,pharmacy_inventory.csv
438,3,136,3451,176,KEMSA,2026-04-06,pharmacy_inventory.csv
439,3,200,1738,496,KEMSA,2026-04-22,pharmacy_inventory.csv
440,3,258,3239,150,Lab & Allied,2026-05-31,pharmacy_inventory.csv
441,3,139,4348,496,Medisel Kenya,2026-05-03,pharmacy_inventory.csv
442,3,282,2933,309,KEMSA,2026-06-08,pharmacy_inventory.csv
443,3,269,523,252,Lab & Allied,2026-05-04,pharmacy_inventory.csv
444,3,290,4909,219,Mission for Essential Drugs,2026-05-25,pharmacy_inventory.csv
445,3,195,2888,472,Harleys Limited,2026-04-10,pharmacy_inventory.csv
446,3,164,192,107,Surgipharm,2026-06-17,pharmacy_inventory.csv
447,3,147,2816,446,KEMSA,2026-06-12,pharmacy_inventory.csv
448,3,297,3836,155,Harleys Limited,2026-04-26,pharmacy_inventory.csv
449,3,210,2272,188,KEMSA,2026-05-17,pharmacy_inventory.csv
450,3,179,1791,343,Harleys Limited,2026-06-20,pharmacy_inventory.csv
451,3,196,4241,187,Mission for Essential Drugs,2026-04-03,pharmacy_inventory.csv
452,3,70,1559,279,Revital Healthcare,2026-06-22,pharmacy_inventory.csv
453,3,24,4021,128,Surgipharm,2026-05-29,pharmacy_inventory.csv
454,3,86,998,265,Phillips Healthcare,2026-05-10,pharmacy_inventory.csv
455,3,155,1815,443,Revital Healthcare,2026-04-18,pharmacy_inventory.csv
456,3,152,101,408,Surgipharm,2026-06-03,pharmacy_inventory.csv
457,3,172,2695,312,Mission for Essential Drugs,2026-06-02,pharmacy_inventory.csv
458,3,125,1647,445,Mission for Essential Drugs,2026-05-20,pharmacy_inventory.csv
459,3,93,1642,261,KEMSA,2026-04-14,pharmacy_inventory.csv
460,3,36,4444,382,Mission for Essential Drugs,2026-06-16,pharmacy_inventory.csv
461,3,183,3393,376,Lab & Allied,2026-06-09,pharmacy_inventory.csv
462,3,17,3648,166,KEMSA,2026-04-16,pharmacy_inventory.csv
463,3,74,181,434,Medisel Kenya,2026-05-20,pharmacy_inventory.csv
464,3,239,4005,338,Phillips Healthcare,2026-06-25,pharmacy_inventory.csv
465,3,170,2040,170,Medisel Kenya,2026-06-26,pharmacy_inventory.csv
466,3,23,3479,431,Surgipharm,2026-05-19,pharmacy_inventory.csv
467,3,95,3468,482,Surgipharm,2026-05-17,pharmacy_inventory.csv
468,3,270,585,332,Surgipharm,2026-04-27,pharmacy_inventory.csv
469,3,243,4726,447,Harleys Limited,2026-05-25,pharmacy_inventory.csv
470,3,19,2011,393,Surgipharm,2026-05-03,pharmacy_inventory.csv
471,3,204,4219,189,Surgipharm,2026-05-02,pharmacy_inventory.csv
472,3,68,3533,359,Lab & Allied,2026-04-11,pharmacy_inventory.csv
473,3,222,781,305,KEMSA,2026-03-31,pharmacy_inventory.csv
474,3,81,1842,276,Medisel Kenya,2026-05-14,pharmacy_inventory.csv
475,3,242,3257,172,Lab & Allied,2026-06-11,pharmacy_inventory.csv
476,3,171,4734,423,Mission for Essential Drugs,2026-05-27,pharmacy_inventory.csv
477,3,107,2804,445,KEMSA,2026-04-05,pharmacy_inventory.csv
478,3,69,1130,450,Medisel Kenya,2026-06-23,pharmacy_inventory.csv
479,3,59,4968,321,Surgipharm,2026-04-15,pharmacy_inventory.csv
480,3,163,2772,420,KEMSA,2026-06-24,pharmacy_inventory.csv
481,3,244,1364,471,Lab & Allied,2026-06-24,pharmacy_inventory.csv
482,3,22,1931,340,Surgipharm,2026-05-01,pharmacy_inventory.csv
483,3,214,3367,454,KEMSA,2026-06-19,pharmacy_inventory.csv
484,3,38,4865,278,Harleys Limited,2026-05-05,pharmacy_inventory.csv
485,3,90,3819,304,Harleys Limited,2026-05-07,pharmacy_inventory.csv
486,3,134,4832,220,KEMSA,2026-04-07,pharmacy_inventory.csv
487,3,285,4335,350,Surgipharm,2026-05-12,pharmacy_inventory.csv
488,3,7,331,149,Mission for Essential Drugs,2026-04-03,pharmacy_inventory.csv
489,3,133,1725,354,Lab & Allied,2026-05-24,pharmacy_inventory.csv
490,3,176,1285,389,KEMSA,2026-06-14,pharmacy_inventory.csv
491,3,253,4893,315,Mission for Essential Drugs,2026-05-22,pharmacy_inventory.csv
492,3,73,41,142,Mission for Essential Drugs,2026-05-29,pharmacy_inventory.csv
493,3,138,998,392,KEMSA,2026-06-11,pharmacy_inventory.csv
494,3,6,3019,276,Revital Healthcare,2026-05-03,pharmacy_inventory.csv
495,3,156,809,229,Harleys Limited,2026-05-24,pharmacy_inventory.csv
496,3,50,4738,204,Surgipharm,2026-04-21,pharmacy_inventory.csv
497,3,187,14,212,Harleys Limited,2026-04-11,pharmacy_inventory.csv
498,3,128,191,140,Harleys Limited,2026-06-25,pharmacy_inventory.csv
499,3,21,168,395,Revital Healthcare,2026-05-01,pharmacy_inventory.csv
500,3,169,1708,499,KEMSA,2026-04-16,pharmacy_inventory.csv
501,3,142,2700,441,Harleys Limited,2026-05-06,pharmacy_inventory.csv
502,3,264,3384,445,Mission for Essential Drugs,2026-06-22,pharmacy_inventory.csv
503,3,267,2008,316,Phillips Healthcare,2026-05-06,pharmacy_inventory.csv
504,3,224,439,111,Medisel Kenya,2026-06-03,pharmacy_inventory.csv
505,3,9,358,265,Harleys Limited,2026-04-27,pharmacy_inventory.csv
506,3,26,2936,195,Revital Healthcare,2026-06-13,pharmacy_inventory.csv
507,3,117,592,320,Revital Healthcare,2026-05-03,pharmacy_inventory.csv
508,3,281,3407,217,Lab & Allied,2026-05-03,pharmacy_inventory.csv
509,3,92,3501,335,Surgipharm,2026-05-10,pharmacy_inventory.csv
510,3,15,2612,149,Harleys Limited,2026-06-25,pharmacy_inventory.csv
511,3,298,2207,386,Surgipharm,2026-06-02,pharmacy_inventory.csv
512,3,2,2065,114,Phillips Healthcare,2026-06-06,pharmacy_inventory.csv
513,3,247,831,367,Medisel Kenya,2026-04-19,pharmacy_inventory.csv
514,3,178,3097,388,Revital Healthcare,2026-04-28,pharmacy_inventory.csv
515,3,234,2345,378,Medisel Kenya,2026-06-18,pharmacy_inventory.csv
516,3,47,3346,199,Lab & Allied,2026-06-18,pharmacy_inventory.csv
517,3,190,2047,268,Phillips Healthcare,2026-04-11,pharmacy_inventory.csv
518,3,262,1777,446,Phillips Healthcare,2026-06-16,pharmacy_inventory.csv
519,3,186,440,198,Surgipharm,2026-06-26,pharmacy_inventory.csv
520,3,132,3021,237,KEMSA,2026-06-05,pharmacy_inventory.csv
521,3,249,3812,208,Harleys Limited,2026-06-12,pharmacy_inventory.csv
522,3,275,97,282,Mission for Essential Drugs,2026-05-31,pharmacy_inventory.csv
523,3,203,3640,414,Harleys Limited,2026-04-16,pharmacy_inventory.csv
524,3,198,1659,192,Lab & Allied,2026-05-24,pharmacy_inventory.csv
525,3,256,2291,399,Harleys Limited,2026-06-08,pharmacy_inventory.csv
526,3,111,3075,228,Mission for Essential Drugs,2026-06-11,pharmacy_inventory.csv
527,3,236,737,256,KEMSA,2026-05-24,pharmacy_inventory.csv
528,3,96,152,226,Revital Healthcare,2026-06-11,pharmacy_inventory.csv
529,3,277,451,483,Lab & Allied,2026-05-18,pharmacy_inventory.csv
530,3,151,1220,169,KEMSA,2026-04-28,pharmacy_inventory.csv
531,3,60,2714,111,Revital Healthcare,2026-04-17,pharmacy_inventory.csv
532,3,218,627,302,Lab & Allied,2026-05-30,pharmacy_inventory.csv
533,3,89,4473,158,Mission for Essential Drugs,2026-04-03,pharmacy_inventory.csv
534,3,278,2432,229,Medisel Kenya,2026-05-22,pharmacy_inventory.csv
535,3,146,1965,293,Phillips Healthcare,2026-04-18,pharmacy_inventory.csv
536,3,105,65,332,Mission for Essential Drugs,2026-06-06,pharmacy_inventory.csv
537,3,182,1072,277,Revital Healthcare,2026-05-21,pharmacy_inventory.csv
538,3,217,2210,434,Medisel Kenya,2026-05-26,pharmacy_inventory.csv
539,3,135,4406,221,Lab & Allied,2026-05-03,pharmacy_inventory.csv
540,3,215,2024,254,KEMSA,2026-05-16,pharmacy_inventory.csv
541,3,83,3724,359,Surgipharm,2026-06-18,pharmacy_inventory.csv
542,3,84,3693,163,Lab & Allied,2026-06-08,pharmacy_inventory.csv
543,3,283,1592,205,Lab & Allied,2026-05-10,pharmacy_inventory.csv
544,3,252,2067,330,Harleys Limited,2026-04-21,pharmacy_inventory.csv
545,3,119,1671,230,Medisel Kenya,2026-05-06,pharmacy_inventory.csv
546,3,148,3504,332,Medisel Kenya,2026-04-03,pharmacy_inventory.csv
547,3,273,4967,295,Harleys Limited,2026-04-20,pharmacy_inventory.csv
548,3,130,4882,101,KEMSA,2026-05-19,pharmacy_inventory.csv
549,3,184,1716,266,Medisel Kenya,2026-04-17,pharmacy_inventory.csv
550,3,141,3667,383,Surgipharm,2026-06-15,pharmacy_inventory.csv
551,3,248,2784,181,KEMSA,2026-06-10,pharmacy_inventory.csv
552,3,211,3425,498,Lab & Allied,2026-05-17,pharmacy_inventory.csv
553,3,71,4107,449,Lab & Allied,2026-04-05,pharmacy_inventory.csv
554,3,11,942,328,Lab & Allied,2026-04-12,pharmacy_inventory.csv
555,3,35,3710,264,Revital Healthcare,2026-05-10,pharmacy_inventory.csv
556,3,165,1756,133,Surgipharm,2026-06-17,pharmacy_inventory.csv
557,3,185,4912,399,Mission for Essential Drugs,2026-06-09,pharmacy_inventory.csv
558,3,145,2631,332,KEMSA,2026-05-02,pharmacy_inventory.csv
559,3,20,4900,382,Medisel Kenya,2026-04-10,pharmacy_inventory.csv
560,3,122,371,165,Mission for Essential Drugs,2026-04-22,pharmacy_inventory.csv
561,3,110,4337,434,Lab & Allied,2026-05-12,pharmacy_inventory.csv
562,3,149,1073,489,Revital Healthcare,2026-05-07,pharmacy_inventory.csv
563,3,97,3916,244,Medisel Kenya,2026-05-30,pharmacy_inventory.csv
564,3,100,4862,366,Medisel Kenya,2026-06-05,pharmacy_inventory.csv
565,3,77,4972,261,Lab & Allied,2026-06-18,pharmacy_inventory.csv
566,3,63,2105,445,Harleys Limited,2026-05-30,pharmacy_inventory.csv
567,3,87,2250,233,Medisel Kenya,2026-05-16,pharmacy_inventory.csv
568,3,162,1387,423,Medisel Kenya,2026-06-24,pharmacy_inventory.csv
569,3,115,2081,391,Revital Healthcare,2026-04-02,pharmacy_inventory.csv
570,3,260,757,128,Mission for Essential Drugs,2026-04-16,pharmacy_inventory.csv
571,3,101,4828,329,KEMSA,2026-06-12,pharmacy_inventory.csv
572,3,123,4771,147,Revital Healthcare,2026-04-06,pharmacy_inventory.csv
573,3,221,4250,310,KEMSA,2026-04-12,pharmacy_inventory.csv
574,3,238,1367,404,Medisel Kenya,2026-04-18,pharmacy_inventory.csv
575,3,29,4327,254,Revital Healthcare,2026-05-26,pharmacy_inventory.csv
576,3,286,4256,275,Lab & Allied,2026-06-22,pharmacy_inventory.csv
577,3,191,3345,190,Harleys Limited,2026-06-09,pharmacy_inventory.csv
578,3,250,391,295,Harleys Limited,2026-04-12,pharmacy_inventory.csv
579,3,192,1741,353,Lab & Allied,2026-04-21,pharmacy_inventory.csv
580,3,131,3501,147,Medisel Kenya,2026-05-31,pharmacy_inventory.csv
581,3,235,329,460,Surgipharm,2026-04-01,pharmacy_inventory.csv
582,3,140,430,344,Phillips Healthcare,2026-06-12,pharmacy_inventory.csv
583,3,276,833,370,Revital Healthcare,2026-04-02,pharmacy_inventory.csv
584,3,272,2634,396,Harleys Limited,2026-05-03,pharmacy_inventory.csv
585,3,53,4122,174,Mission for Essential Drugs,2026-04-10,pharmacy_inventory.csv
586,3,120,1168,111,Medisel Kenya,2026-04-05,pharmacy_inventory.csv
587,3,288,4819,257,Mission for Essential Drugs,2026-05-18,pharmacy_inventory.csv
588,3,188,2948,118,Revital Healthcare,2026-04-02,pharmacy_inventory.csv
589,3,259,3894,473,KEMSA,2026-06-22,pharmacy_inventory.csv
590,3,129,159,197,Harleys Limited,2026-06-25,pharmacy_inventory.csv
591,3,109,3371,177,Medisel Kenya,2026-04-11,pharmacy_inventory.csv
592,3,177,4519,230,Harleys Limited,2026-05-19,pharmacy_inventory.csv
593,3,181,4292,274,KEMSA,2026-06-11,pharmacy_inventory.csv
594,3,287,496,168,Mission for Essential Drugs,2026-04-01,pharmacy_inventory.csv
595,3,207,123,451,Surgipharm,2026-05-09,pharmacy_inventory.csv
596,3,54,4648,459,Harleys Limited,2026-04-07,pharmacy_inventory.csv
597,3,206,3926,264,Harleys Limited,2026-06-12,pharmacy_inventory.csv
598,3,213,3909,398,KEMSA,2026-05-02,pharmacy_inventory.csv
599,3,271,4546,369,Surgipharm,2026-05-09,pharmacy_inventory.csv
600,3,94,1480,276,KEMSA,2026-06-05,pharmacy_inventory.csv
601,3,154,4587,357,Harleys Limited,2026-06-07,pharmacy_inventory.csv
602,3,112,2611,338,Mission for Essential Drugs,2026-06-23,pharmacy_inventory.csv
603,3,88,4661,300,Medisel Kenya,2026-05-10,pharmacy_inventory.csv
604,3,212,3980,103,Harleys Limited,2026-05-11,pharmacy_inventory.csv
605,3,78,2648,462,Lab & Allied,2026-04-04,pharmacy_inventory.csv
606,3,64,1540,479,Harleys Limited,2026-04-17,pharmacy_inventory.csv
607,3,268,4745,460,Phillips Healthcare,2026-06-11,pharmacy_inventory.csv
608,3,241,2878,500,KEMSA,2026-06-04,pharmacy_inventory.csv
609,3,33,483,227,Phillips Healthcare,2026-06-23,pharmacy_inventory.csv
610,3,34,872,499,Harleys Limited,2026-04-07,pharmacy_inventory.csv
611,3,175,1941,406,Mission for Essential Drugs,2026-06-20,pharmacy_inventory.csv
612,3,85,3107,416,Harleys Limited,2026-04-20,pharmacy_inventory.csv
613,3,40,3369,219,Surgipharm,2026-04-11,pharmacy_inventory.csv
614,3,124,2927,116,Medisel Kenya,2026-04-10,pharmacy_inventory.csv
615,3,261,585,394,Mission for Essential Drugs,2026-04-21,pharmacy_inventory.csv
616,3,104,4377,479,Medisel Kenya,2026-06-12,pharmacy_inventory.csv
617,3,174,2277,121,Lab & Allied,2026-05-23,pharmacy_inventory.csv
618,3,144,1224,169,Lab & Allied,2026-06-23,pharmacy_inventory.csv
619,3,58,629,378,KEMSA,2026-05-28,pharmacy_inventory.csv
620,3,220,3543,273,Lab & Allied,2026-06-08,pharmacy_inventory.csv
621,3,66,3626,407,KEMSA,2026-05-04,pharmacy_inventory.csv
622,3,65,388,255,Mission for Essential Drugs,2026-04-10,pharmacy_inventory.csv
623,3,75,485,223,Lab & Allied,2026-05-09,pharmacy_inventory.csv
624,3,209,4709,362,KEMSA,2026-06-14,pharmacy_inventory.csv
625,3,118,1085,258,Harleys Limited,2026-05-05,pharmacy_inventory.csv
626,3,227,400,488,Lab & Allied,2026-05-01,pharmacy_inventory.csv
627,3,280,4251,365,Phillips Healthcare,2026-04-06,pharmacy_inventory.csv
628,3,51,2486,346,Mission for Essential Drugs,2026-04-01,pharmacy_inventory.csv
629,3,137,2427,496,Medisel Kenya,2026-05-07,pharmacy_inventory.csv
630,3,265,4011,260,Phillips Healthcare,2026-04-19,pharmacy_inventory.csv
631,3,160,4329,350,Medisel Kenya,2026-06-16,pharmacy_inventory.csv
632,3,1,3822,163,KEMSA,2026-05-24,pharmacy_inventory.csv
633,3,13,1177,245,KEMSA,2026-06-23,pharmacy_inventory.csv
634,3,76,4291,448,Harleys Limited,2026-06-16,pharmacy_inventory.csv
635,3,246,3355,149,Harleys Limited,2026-04-28,pharmacy_inventory.csv
636,3,251,664,324,Lab & Allied,2026-04-27,pharmacy_inventory.csv
637,3,31,3027,335,Surgipharm,2026-05-09,pharmacy_inventory.csv
638,3,8,1131,288,KEMSA,2026-04-25,pharmacy_inventory.csv
639,3,99,1240,332,Medisel Kenya,2026-06-23,pharmacy_inventory.csv
640,3,80,4088,320,Mission for Essential Drugs,2026-04-08,pharmacy_inventory.csv
641,3,102,1177,474,KEMSA,2026-06-05,pharmacy_inventory.csv
642,3,193,2120,287,Medisel Kenya,2026-04-04,pharmacy_inventory.csv
643,3,291,3583,121,Revital Healthcare,2026-05-14,pharmacy_inventory.csv
644,3,254,2003,170,Mission for Essential Drugs,2026-05-08,pharmacy_inventory.csv
645,3,168,1980,210,Lab & Allied,2026-04-14,pharmacy_inventory.csv
646,3,61,825,404,Medisel Kenya,2026-05-18,pharmacy_inventory.csv
647,3,216,902,184,Medisel Kenya,2026-06-16,pharmacy_inventory.csv
648,3,72,2976,435,Medisel Kenya,2026-05-30,pharmacy_inventory.csv
649,3,223,2603,165,Surgipharm,2026-06-12,pharmacy_inventory.csv
650,3,52,305,316,Lab & Allied,2026-06-22,pharmacy_inventory.csv
651,3,263,2925,157,Harleys Limited,2026-05-30,pharmacy_inventory.csv
652,3,279,4603,358,Medisel Kenya,2026-04-02,pharmacy_inventory.csv
653,3,219,2066,377,Harleys Limited,2026-05-04,pharmacy_inventory.csv
654,3,240,4863,114,Mission for Essential Drugs,2026-06-13,pharmacy_inventory.csv
655,3,114,4378,437,Lab & Allied,2026-06-09,pharmacy_inventory.csv
656,3,55,3682,266,Lab & Allied,2026-06-02,pharmacy_inventory.csv
657,3,230,3691,357,Harleys Limited,2026-04-04,pharmacy_inventory.csv
658,4,93,2899,231,Lab & Allied,2026-06-20,pharmacy_inventory.csv
659,4,157,490,178,Lab & Allied,2026-06-12,pharmacy_inventory.csv
660,4,249,3441,400,Harleys Limited,2026-04-22,pharmacy_inventory.csv
661,4,135,4589,239,Harleys Limited,2026-05-23,pharmacy_inventory.csv
662,4,45,3576,146,Harleys Limited,2026-04-06,pharmacy_inventory.csv
